0,1,2,3,4,5,6,7,8,9,10,11,12
英超,2012-12-08,阿仙奴,2-0,西布朗,1-0,贏[-1],小[2.5/3],雙,,●,,
冠軍盃,2012-12-05,奧林比亞高斯,2-1,阿仙奴,0-1,輸[+0.5],大[2.5],單,,●,,
英超,2012-12-01,阿仙奴,0-2,史雲斯,0-0,輸[-1/1.5],小[2.5/3],雙,,●,,
英超,2012-11-29,愛華頓,1-1,阿仙奴,1-1,贏[+0/0.5],小[2.5/3],雙,,●,,
英超,2012-11-25,阿士東維拉,0-0,阿仙奴,0-0,輸[-0.5/1],小[2.5/3],雙,●,,,
冠軍盃,2012-11-22,阿仙奴,2-0,蒙彼利埃,0-0,贏[-1/1.5],小[3],雙,,●,,
英超,2012-11-17,阿仙奴,5-2,熱刺,3-1,贏[-0.5],大[2.5/3],單,,,,●
英超,2012-11-10,阿仙奴,3-3,富咸,2-2,輸[-1],大[2.5/3],雙,,,●,
冠軍盃,2012-11-07,史浩克零四,2-2,阿仙奴,1-2,贏[+0.5/1],大[2.5],雙,,,●,
英超,2012-11-03,曼聯,2-1,阿仙奴,1-0,輸[+0.5/1],走[3],單,,●,,
英聯賽盃,2012-10-31,雷丁,4-4,阿仙奴,4-1,輸[-0.5],大[2.5/3],雙,,,,●
英超,2012-10-27,阿仙奴,1-0,昆士柏流浪,0-0,輸[-1/1.5],小[3],單,●,,,
冠軍盃,2012-10-25,阿仙奴,0-2,史浩克零四,0-0,輸[-0.5],小[2.5/3],雙,,●,,
英超,2012-10-21,諾域治,1-0,阿仙奴,1-0,輸[-1],小[3],單,●,,,
英超,2012-10-07,韋斯咸,1-3,阿仙奴,1-1,贏[-0.5],大[2.5/3],雙,,,●,
冠軍盃,2012-10-04,阿仙奴,3-1,奧林比亞高斯,1-1,贏[-1/1.5],大[3],雙,,,●,
英超,2012-09-29,阿仙奴,1-2,車路士,1-1,輸[-0/0.5],大[2.5],單,,●,,
英聯賽盃,2012-09-27,阿仙奴,6-1,高雲地利,1-0,贏[-2/2.5],大[3.5],單,,,,●
英超,2012-09-23,曼城,1-1,阿仙奴,1-0,贏[+0.5/1],小[2.5/3],雙,,●,,
冠軍盃,2012-09-19,蒙彼利埃,1-2,阿仙奴,1-2,贏[-0/0.5],大[2/2.5],單,,●,,
英超,2012-09-15,阿仙奴,6-1,修咸頓,4-1,贏[-1.5],大[3],單,,,,●
英超,2012-09-02,利物浦,0-2,阿仙奴,0-1,贏[+0.5],小[2.5],雙,,●,,
英超,2012-08-26,史篤城,0-0,阿仙奴,0-0,輸[-0/0.5],小[2.5],雙,●,,,
英超,2012-08-18,阿仙奴,0-0,新特蘭,0-0,輸[-1/1.5],小[2.5/3],雙,●,,,
友誼賽,2012-08-12,科隆,0-4,阿仙奴,0-3,贏[-1/1.5],大[2.5],雙,,,●,
友誼賽,2012-07-29,傑志,2-2,阿仙奴,2-1,輸[-2.5],大[3.5/4],雙,,,●,
友誼賽,2012-07-27,曼城,2-0,阿仙奴,2-0,輸[+0.5],小[2.5],雙,,●,,
國際A級,2012-07-24,馬來西亞明星隊,1-2,阿仙奴,1-0,輸[-2.5],小[3.5],單,,●,,
勝 平 負,,,,,,,,,,,,
英足總盃,2014-05-18,阿仙奴,2-2,侯城,1-2,輸[-1/1.5],大[2.5],雙,,,●,
英超,2014-05-11,諾域治,0-2,阿仙奴,0-0,贏[-0.5/1],小[3],雙,,●,,
英超,2014-05-04,阿仙奴,1-0,西布朗,1-0,輸[-1/1.5],小[3],單,●,,,
英超,2014-04-29,阿仙奴,3-0,紐卡素,2-0,贏[-2],走[3],單,,●,,
英超,2014-04-20,侯城,0-3,阿仙奴,0-2,贏[-0.5],大[2.5],單,,●,,
英超,2014-04-16,阿仙奴,3-1,韋斯咸,1-1,贏[-1.5],大[2.5/3],雙,,,●,
英足總盃,2014-04-13,韋根,1-1,阿仙奴,0-0,輸[-1],小[2.5/3],雙,,●,,
英超,2014-04-06,愛華頓,3-0,阿仙奴,2-0,輸[0],大[2.5],單,,●,,
英超,2014-03-30,阿仙奴,1-1,曼城,0-1,贏[+0.5],小[2.5],雙,,●,,
英超,2014-03-26,阿仙奴,2-2,史雲斯,0-1,輸[-1],大[2.5/3],雙,,,●,
英超,2014-03-22,車路士,6-0,阿仙奴,4-0,輸[+0.5],大[2.5],雙,,,●,
英超,2014-03-17,熱刺,0-1,阿仙奴,0-1,贏[-0/0.5],小[2.5],單,●,,,
歐冠盃,2014-03-12,拜仁慕尼黑,1-1,阿仙奴,0-0,贏[+1.5/2],小[3/3.5],雙,,●,,
英足總盃,2014-03-08,阿仙奴,4-1,愛華頓,1-1,贏[-0.5],大[2.5/3],單,,,●,
英超,2014-03-01,史篤城,1-0,阿仙奴,0-0,輸[-0.5/1],小[2.5],單,●,,,
英超,2014-02-22,阿仙奴,4-1,新特蘭,3-0,贏[-1.5],大[2.5/3],單,,,●,
歐冠盃,2014-02-20,阿仙奴,0-2,拜仁慕尼黑,0-0,輸[+0.5/1],小[2.5/3],雙,,●,,
英足總盃,2014-02-17,阿仙奴,2-1,利物浦,1-0,贏[0],大[2.5/3],單,,●,,
英超,2014-02-13,阿仙奴,0-0,曼聯,0-0,輸[-0/0.5],小[2.5],雙,●,,,
英超,2014-02-08,利物浦,5-1,阿仙奴,4-0,輸[+0/0.5],大[3],雙,,,●,
英超,2014-02-03,阿仙奴,2-0,水晶宮,0-0,贏[-1.5/2],小[3],雙,,●,,
英超,2014-01-29,修咸頓,2-2,阿仙奴,1-0,輸[-0.5],大[2.5],雙,,,●,
英足總盃,2014-01-25,阿仙奴,4-0,高雲地利,2-0,贏[-2.5],大[3.5],雙,,,●,
英超,2014-01-18,阿仙奴,2-0,富咸,0-0,贏[-1.5/2],小[3/3.5],雙,,●,,
英超,2014-01-14,阿士東維拉,1-2,阿仙奴,0-2,輸[-1/1.5],大[2.5/3],單,,●,,
英足總盃,2014-01-05,阿仙奴,2-0,熱刺,1-0,贏[-0.5],小[2.5/3],雙,,●,,
英超,2014-01-01,阿仙奴,2-0,卡迪夫城,0-0,贏[-1.5/2],小[3],雙,,●,,
英超,2013-12-29,紐卡素,0-1,阿仙奴,0-0,贏[-0.5],小[2.5/3],單,●,,,
英超,2013-12-26,韋斯咸,1-3,阿仙奴,0-0,贏[-1],大[2.5/3],雙,,,●,
英超,2013-12-24,阿仙奴,0-0,車路士,0-0,輸[-0/0.5],小[2.5/3],雙,●,,,
英超,2013-12-14,曼城,6-3,阿仙奴,2-1,輸[+0.5/1],大[2.5/3],單,,,,●
歐冠盃,2013-12-12,拿玻里,2-0,阿仙奴,0-0,輸[0],小[3],雙,,●,,
英超,2013-12-09,阿仙奴,1-1,愛華頓,0-0,輸[-0.5/1],小[2.5/3],雙,,●,,
英超,2013-12-05,阿仙奴,2-0,侯城,1-0,贏[-1.5],小[3],雙,,●,,
英超,2013-11-30,卡迪夫城,0-3,阿仙奴,0-1,贏[-1],大[2.5/3],單,,●,,
歐冠盃,2013-11-27,阿仙奴,2-0,馬賽,1-0,贏[-1.5],小[3],雙,,●,,
英超,2013-11-23,阿仙奴,2-0,修咸頓,1-0,贏[-0.5/1],小[2.5],雙,,●,,
英超,2013-11-11,曼聯,1-0,阿仙奴,1-0,輸[+0/0.5],小[2.5/3],單,●,,,
歐冠盃,2013-11-07,多蒙特,0-1,阿仙奴,0-0,贏[+0.5/1],小[3/3.5],單,●,,,
英超,2013-11-03,阿仙奴,2-0,利物浦,1-0,贏[-0/0.5],小[2.5/3],雙,,●,,
英聯賽盃,2013-10-30,阿仙奴,0-2,車路士,0-1,輸[0],小[2.5/3],雙,,●,,
英超,2013-10-26,水晶宮,0-2,阿仙奴,0-0,贏[-1.5],小[2.5/3],雙,,●,,
