0,1,2,3,4,5,6,7,8,9,10,11,12
英超,2013-03-10,紐卡素,2-1,史篤城,0-0,贏[-0.5],大[2/2.5],單,,●,,
歐霸盃,2013-03-08,安捷,0-0,紐卡素,0-0,贏[+1],小[2.5],雙,●,,,
英超,2013-03-02,史雲斯,1-0,紐卡素,0-0,輸[+0.5],小[2.5],單,●,,,
英超,2013-02-24,紐卡素,4-2,修咸頓,2-1,贏[-0/0.5],大[2.5/3],雙,,,●,
歐霸盃,2013-02-22,米達列斯,0-1,紐卡素,0-0,贏[+0.5/1],小[2/2.5],單,●,,,
歐霸盃,2013-02-15,紐卡素,0-0,米達列斯,0-0,輸[-0/0.5],小[2.5],雙,●,,,
英超,2013-02-09,熱刺,2-1,紐卡素,1-1,輸[+0.5/1],大[2.5/3],單,,●,,
英超,2013-02-02,紐卡素,3-2,車路士,1-0,贏[+0.5],大[2.5/3],單,,,●,
英超,2013-01-30,阿士東維拉,1-2,紐卡素,0-2,贏[0],大[2.5],單,,●,,
英超,2013-01-19,紐卡素,1-2,雷丁,1-0,輸[-0.5/1],大[2.5/3],單,,●,,
英超,2013-01-12,諾域治,0-0,紐卡素,0-0,贏[+0/0.5],小[2.5/3],雙,●,,,
英足總盃,2013-01-05,白禮頓,2-0,紐卡素,1-0,輸[0],小[2.5],雙,,●,,
英超,2013-01-03,紐卡素,1-2,愛華頓,1-1,輸[+0.5],大[2.5],單,,●,,
英超,2012-12-30,阿仙奴,7-3,紐卡素,1-1,輸[+1/1.5],大[3],雙,,,,●
英超,2012-12-26,曼聯,4-3,紐卡素,1-2,贏[+1.5/2],大[3/3.5],單,,,,●
英超,2012-12-22,紐卡素,1-0,昆士柏流浪,0-0,贏[-0.5],小[2.5],單,●,,,
英超,2012-12-15,紐卡素,1-3,曼城,0-2,輸[+0.5/1],大[2.5/3],雙,,,●,
英超,2012-12-11,富咸,2-1,紐卡素,1-0,輸[+0.5],大[2.5],單,,●,,
歐霸盃,2012-12-07,波爾多,2-0,紐卡素,1-0,輸[+0.5],小[2.5],雙,,●,,
英超,2012-12-04,紐卡素,3-0,韋根,2-0,贏[-0.5],大[2.5],單,,●,,
英超,2012-11-29,史篤城,2-1,紐卡素,0-0,輸[+0.5],大[2/2.5],單,,●,,
英超,2012-11-25,修咸頓,2-0,紐卡素,1-0,輸[+0/0.5],小[2.5/3],雙,,●,,
歐霸盃,2012-11-23,紐卡素,1-1,馬里迪莫,1-0,輸[-1],小[2.5],雙,,●,,
英超,2012-11-17,紐卡素,1-2,史雲斯,0-0,輸[-0.5],大[2.5/3],單,,●,,
英超,2012-11-11,紐卡素,0-1,韋斯咸,0-1,輸[-0.5],小[2.5/3],單,●,,,
歐霸盃,2012-11-09,布魯日,2-2,紐卡素,2-2,贏[+0/0.5],大[2.5],雙,,,●,
英超,2012-11-05,利物浦,1-1,紐卡素,0-1,贏[+1],小[2.5/3],雙,,●,,
英超,2012-10-28,紐卡素,2-1,西布朗,1-0,贏[-0.5],大[2.5/3],單,,●,,
歐霸盃,2012-10-26,紐卡素,1-0,布魯日,0-0,走[-1],小[2.5],單,●,,,
英超,2012-10-21,新特蘭,1-1,紐卡素,0-1,走[0],小[2.5],雙,,●,,
英超,2012-10-07,紐卡素,0-3,曼聯,0-2,輸[+0.5],走[3],單,,●,,
歐霸盃,2012-10-05,紐卡素,3-0,波爾多,2-0,贏[-0/0.5],大[2/2.5],單,,●,,
英超,2012-09-29,雷丁,2-2,紐卡素,0-0,輸[-0/0.5],大[2.5],雙,,,●,
英聯賽盃,2012-09-27,曼聯,2-1,紐卡素,1-0,贏[+1/1.5],大[2.5/3],單,,●,,
英超,2012-09-23,紐卡素,1-0,諾域治,1-0,贏[-0.5/1],小[2.5/3],單,●,,,
歐霸盃,2012-09-21,馬里迪莫,0-0,紐卡素,0-0,贏[+0/0.5],小[2/2.5],雙,●,,,
英超,2012-09-18,愛華頓,2-2,紐卡素,1-0,贏[+1],大[2.5],雙,,,●,
英超,2012-09-02,紐卡素,1-1,阿士東維拉,0-1,輸[-0.5/1],小[2.5],雙,,●,,
歐霸盃,2012-08-31,紐卡素,1-0,艾杜美圖斯,1-0,輸[-1/1.5],小[2.5],單,●,,,
英超,2012-08-26,車路士,2-0,紐卡素,2-0,輸[+1/1.5],小[2.5/3],雙,,●,,
歐霸盃,2012-08-24,艾杜美圖斯,1-1,紐卡素,1-1,走[0],小[2/2.5],雙,,●,,
英超,2012-08-19,紐卡素,2-1,熱刺,0-0,贏[0],大[2.5],單,,●,,
友誼賽,2012-08-11,卡迪夫城,4-1,紐卡素,3-0,輸[-0/0.5],大[2.5],單,,,●,
友誼賽,2012-08-04,海牙,0-0,紐卡素,0-0,輸[-0.5],小[2.5],雙,●,,,
友誼賽,2012-07-29,紐卡素,2-1,布拉加,0-0,贏[-0/0.5],大[2.5],單,,●,,
友誼賽,2012-07-28,紐卡素,1-1,奧林比亞高斯,1-0,輸[-0.5],小[2.5],雙,,●,,
友誼賽,2012-07-22,費倫巴治,1-1,紐卡素,0-0,輸[-0/0.5],小[2.5],雙,,●,,
友誼賽,2012-07-17,摩納哥,0-1,紐卡素,0-1,贏[0],小[2.5/3],單,●,,,
友誼賽,2012-07-14,真尼沙,1-0,紐卡素,1-0,輸[-0.5],小[3/3.5],單,●,,,
勝 平 負,,,,,,,,,,,,
英超,2014-05-11,利物浦,2-1,紐卡素,0-1,贏[+2/2.5],小[3.5/4],單,,●,,
英超,2014-05-03,紐卡素,3-0,卡迪夫城,1-0,贏[-0.5],大[2.5/3],單,,●,,
英超,2014-04-29,阿仙奴,3-0,紐卡素,2-0,輸[+2],走[3],單,,●,,
英超,2014-04-19,紐卡素,1-2,史雲斯,1-1,輸[0],大[2.5],單,,●,,
英超,2014-04-12,史篤城,1-0,紐卡素,1-0,輸[+0.5],小[2/2.5],單,●,,,
英超,2014-04-05,紐卡素,0-4,曼聯,0-1,輸[+0.5],大[2.5],雙,,,●,
英超,2014-03-29,修咸頓,4-0,紐卡素,1-0,輸[+0.5/1],大[2.5],雙,,,●,
英超,2014-03-26,紐卡素,0-3,愛華頓,0-1,輸[+0/0.5],大[2.5],單,,●,,
英超,2014-03-22,紐卡素,1-0,水晶宮,0-0,贏[-0.5],小[2/2.5],單,●,,,
英超,2014-03-15,富咸,1-0,紐卡素,0-0,輸[-0/0.5],小[2.5],單,●,,,
英超,2014-03-01,侯城,1-4,紐卡素,0-2,贏[+0/0.5],大[2/2.5],單,,,●,
英超,2014-02-23,紐卡素,1-0,阿士東維拉,0-0,贏[-0.5],小[2.5],單,●,,,
英超,2014-02-13,紐卡素,0-4,熱刺,0-1,輸[+0/0.5],大[2.5],雙,,,●,
英超,2014-02-08,車路士,3-0,紐卡素,2-0,輸[+1.5/2],走[3],單,,●,,
英超,2014-02-01,紐卡素,0-3,新特蘭,0-2,輸[-0.5],大[2.5],單,,●,,
英超,2014-01-29,諾域治,0-0,紐卡素,0-0,走[0],小[2.5],雙,●,,,
英超,2014-01-18,韋斯咸,1-3,紐卡素,1-2,贏[-0/0.5],大[2.5],雙,,,●,
英超,2014-01-12,紐卡素,0-2,曼城,0-1,輸[+1],小[3],雙,,●,,
英足總盃,2014-01-04,紐卡素,1-2,卡迪夫城,0-0,輸[-0.5/1],大[2.5],單,,●,,
英超,2014-01-01,西布朗,1-0,紐卡素,0-0,輸[+0/0.5],小[2.5],單,●,,,
英超,2013-12-29,紐卡素,0-1,阿仙奴,0-0,輸[+0.5],小[2.5/3],單,●,,,
英超,2013-12-26,紐卡素,5-1,史篤城,1-1,贏[-0.5/1],大[2/2.5],雙,,,●,
英超,2013-12-21,水晶宮,0-3,紐卡素,0-2,贏[-0/0.5],大[2/2.5],單,,●,,
英超,2013-12-14,紐卡素,1-1,修咸頓,1-0,輸[-0/0.5],小[2.5],雙,,●,,
英超,2013-12-07,曼聯,0-1,紐卡素,0-0,贏[+1],小[2.5/3],單,●,,,
英超,2013-12-05,史雲斯,3-0,紐卡素,1-0,輸[+0/0.5],大[2.5/3],單,,●,,
英超,2013-12-01,紐卡素,2-1,西布朗,1-0,贏[-0.5],大[2.5],單,,●,,
英超,2013-11-23,紐卡素,2-1,諾域治,2-0,贏[-0.5/1],大[2.5],單,,●,,
英超,2013-11-10,熱刺,0-1,紐卡素,0-1,贏[+1],小[2.5/3],單,●,,,
英超,2013-11-02,紐卡素,2-0,車路士,0-0,贏[+1],小[2.5],雙,,●,,
英聯賽盃,2013-10-31,紐卡素,0-0,曼城,0-0,贏[+0.5/1],小[2.5/3],雙,●,,,
英超,2013-10-27,新特蘭,2-1,紐卡素,1-0,輸[0],大[2.5],單,,●,,
英超,2013-10-19,紐卡素,2-2,利物浦,1-1,贏[+0.5/1],大[2.5/3],雙,,,●,
英超,2013-10-05,卡迪夫城,1-2,紐卡素,0-2,贏[+0/0.5],大[2.5],單,,●,,
英超,2013-10-01,愛華頓,3-2,紐卡素,3-0,走[+1],大[2.5],單,,,●,
英聯賽盃,2013-09-26,紐卡素,2-0,列斯聯,1-0,贏[-0.5/1],小[2.5/3],雙,,●,,
英超,2013-09-21,紐卡素,2-3,侯城,2-1,輸[-0.5],大[2.5],單,,,●,
英超,2013-09-14,阿士東維拉,1-2,紐卡素,0-1,贏[+0.5],大[2.5],單,,●,,
英超,2013-08-31,紐卡素,1-0,富咸,0-0,贏[-0.5],小[2.5],單,●,,,
英聯賽盃,2013-08-29,摩爾甘比,0-2,紐卡素,0-0,贏[-0.5/1],小[2.5/3],雙,,●,,
英超,2013-08-24,紐卡素,0-0,韋斯咸,0-0,輸[-0/0.5],小[2.5],雙,●,,,
英超,2013-08-20,曼城,4-0,紐卡素,2-0,輸[+1.5],大[3],雙,,,●,
友誼賽,2013-08-11,紐卡素,1-1,布拉加,0-1,輸[-0.5],小[2.5],雙,,●,,
友誼賽,2013-08-07,格拉斯哥流浪,1-1,紐卡素,1-0,輸[-0.5/1],小[2.5/3],雙,,●,,
友誼賽,2013-07-31,聖美倫,0-2,紐卡素,0-2,贏[-1/1.5],小[2.5/3],雙,,●,,
友誼賽,2013-07-28,黑池,0-1,紐卡素,0-1,贏[-0.5],小[2.5],單,●,,,
友誼賽,2013-07-24,費利拿,1-1,紐卡素,1-0,輸[-0/0.5],小[2.5/3],雙,,●,,
友誼賽,2013-07-21,里奧阿維,3-1,紐卡素,3-0,輸[-0/0.5],大[2.5],雙,,,●,
友誼賽,2013-07-17,馬瑟韋爾,2-4,紐卡素,1-3,贏[-0.5/1],大[2.5/3],雙,,,●,
勝 平 負,,,,,,,,,,,,
英超,2015-05-24,紐卡素,2-0,韋斯咸,0-0,贏[-0.5/1],小[2.5/3],雙,,●,,
英超,2015-05-16,昆士柏流浪,2-1,紐卡素,0-1,輸[-0/0.5],大[2.5/3],單,,●,,
英超,2015-05-09,紐卡素,1-1,西布朗,1-1,輸[-0/0.5],小[2/2.5],雙,,●,,
英超,2015-05-02,李斯特城,3-0,紐卡素,2-0,輸[+0.5/1],大[2.5],單,,●,,
英超,2015-04-25,紐卡素,2-3,史雲斯,1-1,輸[-0/0.5],大[2/2.5],單,,,●,
英超,2015-04-19,紐卡素,1-3,熱刺,0-1,輸[+0/0.5],大[2.5],雙,,,●,
英超,2015-04-14,利物浦,2-0,紐卡素,1-0,輸[+1.5],小[2.5/3],雙,,●,,
英超,2015-04-05,新特蘭,1-0,紐卡素,1-0,輸[0],小[2/2.5],單,●,,,
英超,2015-03-21,紐卡素,1-2,阿仙奴,0-2,輸[+0.5/1],大[2.5/3],單,,●,,
英超,2015-03-16,愛華頓,3-0,紐卡素,1-0,輸[+0.5/1],大[2.5],單,,●,,
英超,2015-03-05,紐卡素,0-1,曼聯,0-0,輸[+0.5],小[2.5],單,●,,,
英超,2015-02-28,紐卡素,1-0,阿士東維拉,1-0,贏[-0.5],小[2/2.5],單,●,,,
英超,2015-02-22,曼城,5-0,紐卡素,3-0,輸[+1.5/2],大[3],單,,,●,
英超,2015-02-12,水晶宮,1-1,紐卡素,0-1,贏[+0/0.5],小[2/2.5],雙,,●,,
英超,2015-02-08,紐卡素,1-1,史篤城,0-0,輸[-0/0.5],小[2/2.5],雙,,●,,
英超,2015-01-31,侯城,0-3,紐卡素,0-1,贏[0],大[2/2.5],單,,●,,
