0,1,2,3,4,5,6,7,8,9,10,11,12
英冠,2013-03-09,保頓,1-0,白禮頓,1-0,贏[-0/0.5],小[2.5],單,●,,,
英冠,2013-03-06,保頓,1-0,布力般流浪,0-0,贏[-0.5],小[2.5],單,●,,,
英冠,2013-03-02,班士利,2-3,保頓,0-2,贏[-0/0.5],大[2.5],單,,,●,
英冠,2013-02-27,保頓,1-0,彼德堡,1-0,走[-1],小[2.5/3],單,●,,,
英冠,2013-02-23,保頓,4-1,侯城,3-0,贏[+0/0.5],大[2/2.5],單,,,●,
英冠,2013-02-20,打比郡,1-1,保頓,0-1,走[0],小[2.5],雙,,●,,
英冠,2013-02-16,諾定咸森林,1-1,保頓,0-0,走[0],小[2.5],雙,,●,,
英冠,2013-02-09,保頓,2-1,般尼,0-0,贏[0],大[2.5],單,,●,,
英冠,2013-02-02,屈福特,2-1,保頓,1-1,輸[+0.5],大[2.5/3],單,,●,,
英足總盃,2013-01-26,保頓,1-2,愛華頓,1-1,輸[+0.5/1],大[2.5],單,,●,,
英冠,2013-01-19,水晶宮,0-0,保頓,0-0,贏[+0/0.5],小[2.5/3],雙,●,,,
英足總盃,2013-01-16,新特蘭,0-2,保頓,0-0,贏[+0.5],小[2.5/3],雙,,●,,
英冠,2013-01-12,保頓,1-1,米禾爾,1-1,輸[-0/0.5],小[2.5/3],雙,,●,,
英足總盃,2013-01-05,保頓,2-2,新特蘭,1-0,贏[+0/0.5],大[2.5],雙,,,●,
英冠,2013-01-01,列斯聯,1-0,保頓,0-0,輸[0],小[2.5/3],單,●,,,
英冠,2012-12-29,保頓,3-1,伯明翰,2-1,贏[-0.5],大[2.5/3],雙,,,●,
英冠,2012-12-26,保頓,0-1,錫周三,0-1,輸[-0.5/1],小[2.5/3],單,●,,,
英冠,2012-12-22,彼德堡,5-4,保頓,2-1,輸[-0.5],大[2.5/3],單,,,,●
英冠,2012-12-15,保頓,2-0,查爾頓,0-0,贏[-0.5/1],小[2.5],雙,,●,,
英冠,2012-12-08,哈德斯菲爾德,2-2,保頓,1-0,走[0],大[2.5/3],雙,,,●,
英冠,2012-12-01,保頓,1-2,葉士域治,1-0,輸[-0.5/1],大[2.5/3],單,,●,,
英冠,2012-11-29,布力般流浪,1-2,保頓,0-1,贏[+0/0.5],大[2.5/3],單,,●,,
英冠,2012-11-24,白禮頓,1-1,保頓,0-0,贏[+0/0.5],小[2.5],雙,,●,,
英冠,2012-11-17,保頓,1-1,班士利,1-0,輸[-0.5/1],小[2.5/3],雙,,●,,
英冠,2012-11-10,黑池,2-2,保頓,1-1,走[0],大[2.5/3],雙,,,●,
英冠,2012-11-07,保頓,0-0,李斯特城,0-0,走[0],小[2.5/3],雙,●,,,
英冠,2012-11-04,保頓,2-1,卡迪夫城,0-1,贏[-0/0.5],大[2.5/3],單,,●,,
英冠,2012-10-27,米杜士堡,2-1,保頓,0-1,輸[+0/0.5],大[2.5/3],單,,●,,
英冠,2012-10-24,狼隊,2-2,保頓,2-1,贏[+0/0.5],大[2.5/3],雙,,,●,
英冠,2012-10-20,保頓,3-2,布里斯托城,1-2,贏[-0.5/1],大[2.5/3],單,,,●,
英冠,2012-10-06,米禾爾,2-1,保頓,1-0,輸[0],大[2.5/3],單,,●,,
英冠,2012-10-03,保頓,2-2,列斯聯,1-1,贏[+0.5],大[2.5/3],雙,,,●,
英冠,2012-09-29,保頓,0-1,水晶宮,0-0,輸[-0.5/1],小[2.5],單,●,,,
英冠,2012-09-22,錫周三,1-2,保頓,0-1,贏[0],大[2.5],單,,●,,
英冠,2012-09-19,伯明翰,2-1,保頓,1-1,輸[+0/0.5],大[2.5],單,,●,,
英冠,2012-09-15,保頓,2-1,屈福特,2-0,贏[-0.5/1],大[2.5],單,,●,,
英冠,2012-09-01,侯城,3-1,保頓,1-1,輸[0],大[2/2.5],雙,,,●,
英聯賽盃,2012-08-29,卡維尼,2-1,保頓,0-1,輸[-0/0.5],大[2.5/3],單,,●,,
英冠,2012-08-25,保頓,2-2,諾定咸森林,1-1,輸[-0.5],大[2.5],雙,,,●,
英冠,2012-08-22,保頓,2-0,打比郡,0-0,贏[-0.5/1],小[2.5],雙,,●,,
英冠,2012-08-18,般尼,2-0,保頓,1-0,輸[-0/0.5],小[2.5],雙,,●,,
友誼賽,2012-08-11,保頓,2-2,巴塞隆拿B隊,0-0,走[0],大[2.5],雙,,,●,
友誼賽,2012-08-08,燦美爾,1-3,保頓,0-0,贏[-0.5],大[2.5],雙,,,●,
友誼賽,2012-08-04,樸茨茅夫,3-0,保頓,2-0,輸[-0.5/1],大[2.5/3],單,,●,,
友誼賽,2012-08-04,巴路,1-1,保頓,0-0,輸[-0.5],小[2.5/3],雙,,●,,
友誼賽,2012-08-02,摩爾甘比,0-2,保頓,0-2,贏[-0.5],小[2.5/3],雙,,●,,
友誼賽,2012-08-01,喬利,0-1,保頓,0-0,贏[-0.5],小[2.5/3],單,●,,,
友誼賽,2012-07-28,克魯,1-1,保頓,1-1,輸[-0.5],小[2.5/3],雙,,●,,
友誼賽,2012-07-26,福克爾克,1-1,保頓,1-1,輸[-0.5/1],小[2.5/3],雙,,●,,
友誼賽,2012-07-21,咸美頓,2-0,保頓,0-0,輸[-1],小[2.5/3],雙,,●,,
友誼賽,2012-07-21,巴姆博橋,1-1,保頓,1-0,輸[-2/2.5],小[3.5],雙,,●,,
友誼賽,2012-07-19,艾爾,1-1,保頓,0-0,輸[-1.5],小[2.5/3],雙,,●,,
勝 平 負,,,,,,,,,,,,
英冠,2014-05-03,保頓,2-2,伯明翰,0-0,走[0],大[2.5/3],雙,,,●,
英冠,2014-04-26,錫周三,1-3,保頓,1-3,贏[+0/0.5],大[2.5],雙,,,●,
英冠,2014-04-23,保頓,0-1,李斯特城,0-0,輸[+0/0.5],小[2.5],單,●,,,
英冠,2014-04-18,查爾頓,0-0,保頓,0-0,走[0],小[2/2.5],雙,●,,,
英冠,2014-04-12,保頓,1-0,班士利,1-0,贏[-0.5/1],小[2.5],單,●,,,
英冠,2014-04-09,唐卡士打,1-2,保頓,1-2,贏[-0/0.5],大[2/2.5],單,,●,,
英冠,2014-04-05,哈德斯菲爾德,0-1,保頓,0-0,贏[+0/0.5],小[2.5],單,●,,,
英冠,2014-03-29,保頓,1-1,韋根,1-0,贏[+0/0.5],小[2/2.5],雙,,●,,
英冠,2014-03-26,保頓,1-0,黑池,1-0,贏[-0.5],小[2.5],單,●,,,
英冠,2014-03-22,伊奧華,2-2,保頓,2-0,輸[-0/0.5],大[2/2.5],雙,,,●,
英冠,2014-03-15,保頓,0-2,白禮頓,0-1,輸[-0/0.5],小[2/2.5],雙,,●,,
