0,1,2,3,4,5,6,7,8,9,10,11,12
英超,2013-04-20,新特蘭,1-0,愛華頓,1-0,贏[+0/0.5],小[2/2.5],單,●,,,
英超,2013-04-14,紐卡素,0-3,新特蘭,0-1,贏[+0.5],大[2.5],單,,●,,
英超,2013-04-07,車路士,2-1,新特蘭,0-1,贏[+1.5],大[2.5/3],單,,●,,
英超,2013-03-30,新特蘭,0-1,曼聯,0-1,輸[+0.5/1],小[2.5],單,●,,,
英超,2013-03-17,新特蘭,1-1,諾域治,1-1,輸[-0.5],小[2.5],雙,,●,,
英超,2013-03-09,昆士柏流浪,3-1,新特蘭,1-1,輸[+0/0.5],大[2.5],雙,,,●,
英超,2013-03-02,新特蘭,2-2,富咸,1-2,輸[-0/0.5],大[2/2.5],雙,,,●,
英超,2013-02-23,西布朗,2-1,新特蘭,1-0,輸[+0.5],大[2.5],單,,●,,
英超,2013-02-09,新特蘭,0-1,阿仙奴,0-1,輸[+0.5],小[2.5],單,●,,,
英超,2013-02-02,雷丁,2-1,新特蘭,1-1,輸[+0/0.5],大[2.5],單,,●,,
英超,2013-01-30,新特蘭,0-0,史雲斯,0-0,輸[-0/0.5],小[2.5],雙,●,,,
英超,2013-01-19,韋根,2-3,新特蘭,1-3,贏[+0.5],大[2.5],單,,,●,
英足總盃,2013-01-16,新特蘭,0-2,保頓,0-0,輸[-0.5],小[2.5/3],雙,,●,,
英超,2013-01-12,新特蘭,3-0,韋斯咸,1-0,贏[-0/0.5],大[2/2.5],單,,●,,
英足總盃,2013-01-05,保頓,2-2,新特蘭,1-0,輸[-0/0.5],大[2.5],雙,,,●,
英超,2013-01-03,利物浦,3-0,新特蘭,2-0,輸[+1.5],大[2.5/3],單,,●,,
英超,2012-12-29,新特蘭,1-2,熱刺,1-0,輸[+0/0.5],大[2.5],單,,●,,
英超,2012-12-26,新特蘭,1-0,曼城,0-0,贏[+1],小[2.5],單,●,,,
英超,2012-12-22,修咸頓,0-1,新特蘭,0-1,贏[+0.5],小[2.5],單,●,,,
英超,2012-12-15,曼聯,3-1,新特蘭,2-0,走[+2],大[3/3.5],雙,,,●,
英超,2012-12-12,新特蘭,3-0,雷丁,2-0,贏[-0.5],大[2.5],單,,●,,
英超,2012-12-08,新特蘭,1-3,車路士,0-2,輸[+0.5/1],大[2.5],雙,,,●,
英超,2012-12-03,諾域治,2-1,新特蘭,2-1,輸[+0.5],大[2/2.5],單,,●,,
英超,2012-11-28,新特蘭,0-0,昆士柏流浪,0-0,輸[-0/0.5],小[2/2.5],雙,●,,,
英超,2012-11-24,新特蘭,2-4,西布朗,0-2,輸[-0/0.5],大[2.5],雙,,,●,
英超,2012-11-19,富咸,1-3,新特蘭,0-0,贏[+0.5/1],大[2.5],雙,,,●,
英超,2012-11-10,愛華頓,2-1,新特蘭,0-1,贏[+1/1.5],大[2.5],單,,●,,
英超,2012-11-03,新特蘭,0-1,阿士東維拉,0-0,輸[-0.5],小[2/2.5],單,●,,,
英聯賽盃,2012-10-31,新特蘭,0-1,米杜士堡,0-1,輸[-0.5],小[2.5],單,●,,,
英超,2012-10-27,史篤城,0-0,新特蘭,0-0,贏[+0.5],小[2/2.5],雙,●,,,
英超,2012-10-21,新特蘭,1-1,紐卡素,0-1,走[0],小[2.5],雙,,●,,
英超,2012-10-06,曼城,3-0,新特蘭,1-0,輸[+1.5],走[3],單,,●,,
英超,2012-09-29,新特蘭,1-0,韋根,0-0,贏[-0.5],小[2.5],單,●,,,
英聯賽盃,2012-09-26,米爾頓凱恩斯,0-2,新特蘭,0-0,贏[0],小[2.5],雙,,●,,
英超,2012-09-22,韋斯咸,1-1,新特蘭,0-1,贏[+0/0.5],小[2.5],雙,,●,,
英超,2012-09-16,新特蘭,1-1,利物浦,1-0,贏[+0.5],小[2.5],雙,,●,,
英超,2012-09-01,史雲斯,2-2,新特蘭,1-2,贏[+0.5],大[2/2.5],雙,,,●,
英聯賽盃,2012-08-29,新特蘭,2-0,摩爾甘比,1-0,走[-2],小[3/3.5],雙,,●,,
英超,2012-08-18,阿仙奴,0-0,新特蘭,0-0,贏[+1/1.5],小[2.5/3],雙,●,,,
友誼賽,2012-08-11,李斯特城,1-0,新特蘭,0-0,輸[0],小[2.5],單,●,,,
友誼賽,2012-08-09,打比郡,1-1,新特蘭,0-0,輸[-0/0.5],小[2.5],雙,,●,,
友誼賽,2012-08-04,希爾星堡,2-0,新特蘭,0-0,輸[-0/0.5],小[2.5],雙,,●,,
友誼賽,2012-07-28,哈特爾浦,1-0,新特蘭,1-0,輸[-1],小[2.5/3],單,●,,,
和平盃,2012-07-22,新特蘭,3-2,高寧根,1-2,贏[-0/0.5],大[2.5],單,,,●,
和平盃,2012-07-19,城南一和天馬,1-0,新特蘭,1-0,輸[-0.5],小[2.5/3],單,●,,,
勝 平 負,,,,,,,,,,,,
英超,2014-05-11,新特蘭,1-3,史雲斯,0-2,輸[-0/0.5],大[2.5/3],雙,,,●,
英超,2014-05-08,新特蘭,2-0,西布朗,2-0,贏[-0.5],小[2.5],雙,,●,,
英超,2014-05-03,曼聯,0-1,新特蘭,0-1,贏[+1/1.5],小[3/3.5],單,●,,,
英超,2014-04-27,新特蘭,4-0,卡迪夫城,2-0,贏[-0.5/1],大[2.5],雙,,,●,
英超,2014-04-20,車路士,1-2,新特蘭,1-1,贏[+1.5/2],走[3],單,,●,,
英超,2014-04-17,曼城,2-2,新特蘭,1-0,贏[+2/2.5],大[3.5],雙,,,●,
英超,2014-04-12,新特蘭,0-1,愛華頓,0-0,輸[+0.5/1],小[2.5],單,●,,,
英超,2014-04-08,熱刺,5-1,新特蘭,1-1,輸[+1],大[2.5/3],雙,,,●,
英超,2014-04-01,新特蘭,1-2,韋斯咸,0-1,輸[-0.5],大[2.5],單,,●,,
英超,2014-03-27,利物浦,2-1,新特蘭,1-0,贏[+2/2.5],小[3.5],單,,●,,
英超,2014-03-22,諾域治,2-0,新特蘭,2-0,輸[+0/0.5],小[2/2.5],雙,,●,,
英超,2014-03-15,新特蘭,0-0,水晶宮,0-0,輸[-0.5],小[2/2.5],雙,●,,,
英足總盃,2014-03-09,侯城,3-0,新特蘭,0-0,輸[+0.5],大[2/2.5],單,,●,,
英聯賽盃,2014-03-02,曼城,3-1,新特蘭,0-1,輸[+1.5/2],大[3],雙,,,●,
英超,2014-02-22,阿仙奴,4-1,新特蘭,3-0,輸[+1.5],大[2.5/3],單,,,●,
英足總盃,2014-02-15,新特蘭,1-0,修咸頓,0-0,贏[+0/0.5],小[2.5],單,●,,,
英超,2014-02-08,新特蘭,0-2,侯城,0-1,輸[-0/0.5],小[2/2.5],雙,,●,,
英超,2014-02-01,紐卡素,0-3,新特蘭,0-2,贏[+0.5],大[2.5],單,,●,,
英超,2014-01-30,新特蘭,1-0,史篤城,1-0,贏[-0.5],小[2/2.5],單,●,,,
英足總盃,2014-01-25,新特蘭,1-0,京達米士特,1-0,輸[-1.5/2],小[3/3.5],單,●,,,
英聯賽盃,2014-01-23,曼聯,1-0,新特蘭,1-0,贏[+1.5/2],小[3],單,●,,,
英超,2014-01-18,新特蘭,2-2,修咸頓,1-2,走[0],大[2.5],雙,,,●,
英超,2014-01-11,富咸,1-4,新特蘭,0-2,贏[+0/0.5],大[2.5],單,,,●,
英聯賽盃,2014-01-08,新特蘭,2-1,曼聯,1-0,贏[+0.5/1],大[2/2.5],單,,●,,
英足總盃,2014-01-05,新特蘭,3-1,卡素爾,1-1,贏[-1/1.5],大[3],雙,,,●,
英超,2014-01-01,新特蘭,0-1,阿士東維拉,0-1,輸[-0/0.5],小[2/2.5],單,●,,,
英超,2013-12-29,卡迪夫城,2-2,新特蘭,1-0,贏[+0/0.5],大[2/2.5],雙,,,●,
英超,2013-12-26,愛華頓,0-1,新特蘭,0-1,贏[+1.5],小[2.5/3],單,●,,,
英超,2013-12-21,新特蘭,0-0,諾域治,0-0,輸[-0.5],小[2.5],雙,●,,,
英聯賽盃,2013-12-18,新特蘭,1-1,車路士,0-0,贏[+1],小[2.5/3],雙,,●,,
英超,2013-12-14,韋斯咸,0-0,新特蘭,0-0,贏[+0.5],小[2.5],雙,●,,,
英超,2013-12-08,新特蘭,1-2,熱刺,1-1,輸[+0.5],大[2/2.5],單,,●,,
英超,2013-12-05,新特蘭,3-4,車路士,1-2,走[+1],大[2.5],單,,,,●
英超,2013-11-30,阿士東維拉,0-0,新特蘭,0-0,贏[+0.5],小[2.5],雙,●,,,
英超,2013-11-23,史篤城,2-0,新特蘭,1-0,輸[+0.5],小[2/2.5],雙,,●,,
英超,2013-11-10,新特蘭,1-0,曼城,1-0,贏[+1/1.5],小[2.5/3],單,●,,,
英聯賽盃,2013-11-07,新特蘭,2-1,修咸頓,0-0,贏[-0/0.5],大[2.5],單,,●,,
英超,2013-11-02,侯城,1-0,新特蘭,1-0,輸[+0.5],小[2/2.5],單,●,,,
英超,2013-10-27,新特蘭,2-1,紐卡素,1-0,贏[0],大[2.5],單,,●,,
英超,2013-10-19,史雲斯,4-0,新特蘭,0-0,輸[+1],大[2.5/3],雙,,,●,
英超,2013-10-06,新特蘭,1-2,曼聯,1-0,走[+1],大[2.5],單,,●,,
英超,2013-09-29,新特蘭,1-3,利物浦,0-2,輸[+0.5/1],大[2.5],雙,,,●,
英聯賽盃,2013-09-25,新特蘭,2-0,彼德堡,1-0,贏[-1],小[3],雙,,●,,
英超,2013-09-21,西布朗,3-0,新特蘭,1-0,輸[+0.5],大[2.5],單,,●,,
英超,2013-09-14,新特蘭,1-3,阿仙奴,0-1,輸[+0.5/1],大[2.5],雙,,,●,
英超,2013-09-01,水晶宮,3-1,新特蘭,1-0,輸[0],大[2/2.5],雙,,,●,
英聯賽盃,2013-08-28,新特蘭,4-2,米爾頓凱恩斯,0-1,贏[-1],大[2.5/3],雙,,,●,
英超,2013-08-24,修咸頓,1-1,新特蘭,0-1,贏[+0.5/1],小[2.5],雙,,●,,
英超,2013-08-17,新特蘭,0-1,富咸,0-0,輸[-0/0.5],小[2.5],單,●,,,
友誼賽,2013-08-08,米迪蘭特,0-1,新特蘭,0-1,贏[-0.5/1],小[2.5],單,●,,,
英超亞洲盃,2013-07-27,曼城,1-0,新特蘭,1-0,輸[+0.5/1],小[2.5/3],單,●,,,
英超亞洲盃,2013-07-24,熱刺,1-3,新特蘭,1-1,贏[+0.5/1],大[2.5],雙,,,●,
勝 平 負,,,,,,,,,,,,
英超,2015-05-24,車路士,3-1,新特蘭,1-1,輸[+1.5/2],大[3],雙,,,●,
英超,2015-05-21,阿仙奴,0-0,新特蘭,0-0,贏[+1.5/2],小[3],雙,●,,,
英超,2015-05-16,新特蘭,0-0,李斯特城,0-0,贏[+0/0.5],小[2/2.5],雙,●,,,
英超,2015-05-09,愛華頓,0-2,新特蘭,0-0,贏[+0.5/1],小[2/2.5],雙,,●,,
英超,2015-05-02,新特蘭,2-1,修咸頓,1-1,贏[+0.5],大[2/2.5],單,,●,,
