0,1,2,3,4,5,6,7,8,9,10,11,12
英超,2012-12-10,韋斯咸,2-3,利物浦,2-1,贏[-0/0.5],大[2/2.5],單,,,●,
歐霸盃,2012-12-07,烏甸尼斯,0-1,利物浦,0-1,贏[-0.5],小[2.5],單,●,,,
英超,2012-12-01,利物浦,1-0,修咸頓,1-0,輸[-1.5],小[2.5/3],單,●,,,
英超,2012-11-29,熱刺,2-1,利物浦,2-0,輸[0],大[2.5/3],單,,●,,
英超,2012-11-25,史雲斯,0-0,利物浦,0-0,輸[-0.5],小[2.5],雙,●,,,
歐霸盃,2012-11-23,利物浦,2-2,年青人,1-0,輸[-1.5],大[2.5/3],雙,,,●,
英超,2012-11-17,利物浦,3-0,韋根,0-0,贏[-1/1.5],大[2.5/3],單,,●,,
英超,2012-11-12,車路士,1-1,利物浦,1-0,贏[+0.5],小[2.5/3],雙,,●,,
歐霸盃,2012-11-09,安捷,1-0,利物浦,1-0,輸[+0.5],小[2/2.5],單,●,,,
英超,2012-11-05,利物浦,1-1,紐卡素,0-1,輸[-1],小[2.5/3],雙,,●,,
英聯賽盃,2012-11-01,利物浦,1-3,史雲斯,0-1,輸[-0.5/1],大[2.5/3],雙,,,●,
英超,2012-10-28,愛華頓,2-2,利物浦,2-2,走[0],大[2.5],雙,,,●,
歐霸盃,2012-10-26,利物浦,1-0,安捷,0-0,贏[-0.5/1],小[2.5],單,●,,,
英超,2012-10-20,利物浦,1-0,雷丁,1-0,輸[-1.5],小[3],單,●,,,
英超,2012-10-07,利物浦,0-0,史篤城,0-0,輸[-1/1.5],小[2.5],雙,●,,,
歐霸盃,2012-10-05,利物浦,2-3,烏甸尼斯,1-0,輸[-1],大[2.5],單,,,●,
英超,2012-09-29,諾域治,2-5,利物浦,0-2,贏[-0.5/1],大[2.5],單,,,,●
英聯賽盃,2012-09-27,西布朗,1-2,利物浦,1-1,贏[0],大[2.5],單,,●,,
英超,2012-09-23,利物浦,1-2,曼聯,0-0,輸[0],大[2.5],單,,●,,
歐霸盃,2012-09-21,年青人,3-5,利物浦,1-2,贏[-0/0.5],大[2/2.5],雙,,,,●
英超,2012-09-16,新特蘭,1-1,利物浦,1-0,輸[-0.5],小[2.5],雙,,●,,
英超,2012-09-02,利物浦,0-2,阿仙奴,0-1,輸[-0.5],小[2.5],雙,,●,,
