0,1,2,3,4,5,6,7,8,9,10,11,12
英超,2013-02-02,昆士柏流浪,0-0,諾域治,0-0,贏[+0/0.5],小[2.5],雙,●,,,
英超,2013-01-31,諾域治,1-1,熱刺,1-0,贏[+0.5],小[2.5],雙,,●,,
英足總盃,2013-01-26,諾域治,0-1,盧頓,0-0,輸[-1.5],小[3],單,●,,,
英超,2013-01-19,利物浦,5-0,諾域治,2-0,輸[+1.5],大[3],單,,,●,
英超,2013-01-12,諾域治,0-0,紐卡素,0-0,輸[-0/0.5],小[2.5/3],雙,●,,,
英足總盃,2013-01-05,彼德堡,0-3,諾域治,0-2,贏[-0.5],走[3],單,,●,,
英超,2013-01-01,韋斯咸,2-1,諾域治,2-0,輸[+0.5],大[2.5],單,,●,,
英超,2012-12-29,諾域治,3-4,曼城,1-2,走[+1],大[2.5/3],單,,,,●
英超,2012-12-26,諾域治,0-1,車路士,0-1,走[+1],小[2.5/3],單,●,,,
英超,2012-12-22,西布朗,2-1,諾域治,1-1,輸[+0.5],大[2.5],單,,●,,
英超,2012-12-15,諾域治,2-1,韋根,1-0,贏[-0/0.5],大[2.5],單,,●,,
英聯賽盃,2012-12-12,諾域治,1-4,阿士東維拉,1-1,輸[-0.5],大[2.5],單,,,●,
英超,2012-12-08,史雲斯,3-4,諾域治,0-3,贏[+0.5/1],大[2.5],單,,,,●
英超,2012-12-03,諾域治,2-1,新特蘭,2-1,贏[-0.5],大[2/2.5],單,,●,,
英超,2012-11-29,修咸頓,1-1,諾域治,1-1,贏[+0.5],小[2.5/3],雙,,●,,
英超,2012-11-24,愛華頓,1-1,諾域治,1-0,贏[+1/1.5],小[3],雙,,●,,
英超,2012-11-18,諾域治,1-0,曼聯,0-0,贏[+1],小[3],單,●,,,
英超,2012-11-10,雷丁,0-0,諾域治,0-0,贏[+0/0.5],小[2.5],雙,●,,,
英超,2012-11-03,諾域治,1-0,史篤城,1-0,贏[0],小[2/2.5],單,●,,,
英聯賽盃,2012-11-01,諾域治,2-1,熱刺,0-0,贏[+0.5],大[2.5/3],單,,●,,
英超,2012-10-27,阿士東維拉,1-1,諾域治,1-0,贏[+0.5],小[2.5/3],雙,,●,,
英超,2012-10-21,諾域治,1-0,阿仙奴,1-0,贏[+1],小[3],單,●,,,
英超,2012-10-06,車路士,4-1,諾域治,3-1,輸[+1.5/2],大[3/3.5],單,,,●,
英超,2012-09-29,諾域治,2-5,利物浦,0-2,輸[+0.5/1],大[2.5],單,,,,●
英聯賽盃,2012-09-27,諾域治,1-0,唐卡士打,1-0,輸[-1/1.5],小[3],單,●,,,
英超,2012-09-23,紐卡素,1-0,諾域治,1-0,輸[+0.5/1],小[2.5/3],單,●,,,
英超,2012-09-15,諾域治,0-0,韋斯咸,0-0,輸[-0/0.5],小[2.5],雙,●,,,
英超,2012-09-01,熱刺,1-1,諾域治,0-0,贏[+1.5],小[3],雙,,●,,
英聯賽盃,2012-08-29,諾域治,2-1,斯肯索普,1-1,輸[-1.5],走[3],單,,●,,
英超,2012-08-25,諾域治,1-1,昆士柏流浪,1-1,輸[-0/0.5],小[2.5],雙,,●,,
英超,2012-08-18,富咸,5-0,諾域治,2-0,輸[+0.5],大[2.5],單,,,●,
友誼賽,2012-08-11,諾域治,0-2,慕遜加柏,0-1,輸[+0/0.5],小[2.5],雙,,●,,
友誼賽,2012-08-08,侯城,0-0,諾域治,0-0,走[0],小[2/2.5],雙,●,,,
友誼賽,2012-08-04,米爾頓凱恩斯,0-0,諾域治,0-0,輸[-0.5],小[2.5],雙,●,,,
友誼賽,2012-08-01,諾域治,1-1,阿積士,1-1,贏[+0/0.5],小[2.5/3],雙,,●,,
友誼賽,2012-07-28,彼德堡,0-2,諾域治,0-1,贏[-0.5],小[2.5],雙,,●,,
友誼賽,2012-07-25,些路迪,0-1,諾域治,0-0,贏[+0/0.5],小[2.5],單,●,,,
友誼賽,2012-07-22,哈化柏林,3-2,諾域治,2-0,輸[0],大[2.5],單,,,●,
