0,1,2,3,4,5,6,7,8,9,10,11,12
國際冠軍盃,2011-07-14,新英倫革命,1-4,曼聯,0-0,贏[-1.5],大[3/3.5],單,,,●,
友誼賽,2011-05-25,曼聯,1-2,祖雲達斯,1-1,輸[-0/0.5],小[3.5],單,,●,,
勝 平 負,,,,,,,,,,,,
英超,2013-05-19,西布朗,5-5,曼聯,1-3,輸[-0.5],大[2.5/3],雙,,,,●
英超,2013-05-12,曼聯,2-1,史雲斯,1-0,輸[-1.5],走[3],單,,●,,
英超,2013-05-05,曼聯,0-1,車路士,0-0,輸[-0/0.5],小[2.5/3],單,●,,,
英超,2013-04-28,阿仙奴,1-1,曼聯,1-1,贏[+0/0.5],小[2.5/3],雙,,●,,
英超,2013-04-23,曼聯,3-0,阿士東維拉,3-0,贏[-1.5/2],小[3/3.5],單,,●,,
英超,2013-04-18,韋斯咸,2-2,曼聯,1-1,輸[-0.5/1],大[2.5/3],雙,,,●,
英超,2013-04-14,史篤城,0-2,曼聯,0-1,贏[-1],小[2.5],雙,,●,,
英超,2013-04-09,曼聯,1-2,曼城,0-0,輸[-0/0.5],大[2.5/3],單,,●,,
英足總盃,2013-04-01,車路士,1-0,曼聯,0-0,輸[+0/0.5],小[2.5/3],單,●,,,
英超,2013-03-30,新特蘭,0-1,曼聯,0-1,贏[-0.5/1],小[2.5],單,●,,,
英超,2013-03-17,曼聯,1-0,雷丁,1-0,輸[-2/2.5],小[3.5],單,●,,,
英足總盃,2013-03-11,曼聯,2-2,車路士,2-0,輸[-0.5],大[2.5/3],雙,,,●,
冠軍盃,2013-03-06,曼聯,1-2,皇家馬德里,0-0,輸[+0/0.5],走[3],單,,●,,
英超,2013-03-02,曼聯,4-0,諾域治,1-0,贏[-1.5],大[3],雙,,,●,
英超,2013-02-23,昆士柏流浪,0-2,曼聯,0-1,贏[-1],小[2.5/3],雙,,●,,
英足總盃,2013-02-19,曼聯,2-1,雷丁,0-0,輸[-1.5/2],小[3/3.5],單,,●,,
冠軍盃,2013-02-14,皇家馬德里,1-1,曼聯,1-1,贏[+1],小[3],雙,,●,,
英超,2013-02-11,曼聯,2-0,愛華頓,2-0,贏[-0.5/1],小[3],雙,,●,,
英超,2013-02-03,富咸,0-1,曼聯,0-0,走[-1],小[3],單,●,,,
英超,2013-01-31,曼聯,2-1,修咸頓,2-1,輸[-1.5/2],小[3.5],單,,●,,
英足總盃,2013-01-27,曼聯,4-1,富咸,1-0,贏[-1.5],大[3],單,,,●,
英超,2013-01-21,熱刺,1-1,曼聯,0-1,輸[-0/0.5],小[2.5/3],雙,,●,,
英足總盃,2013-01-17,曼聯,1-0,韋斯咸,1-0,輸[-1.5],小[3/3.5],單,●,,,
英超,2013-01-13,曼聯,2-1,利物浦,1-0,贏[-0.5],走[3],單,,●,,
英足總盃,2013-01-06,韋斯咸,2-2,曼聯,1-1,輸[-0.5],大[2.5/3],雙,,,●,
英超,2013-01-01,韋根,0-4,曼聯,0-2,贏[-0.5/1],大[3],雙,,,●,
英超,2012-12-29,曼聯,2-0,西布朗,1-0,贏[-1.5],小[3/3.5],雙,,●,,
英超,2012-12-26,曼聯,4-3,紐卡素,1-2,輸[-1.5/2],大[3/3.5],單,,,,●
英超,2012-12-23,史雲斯,1-1,曼聯,1-1,輸[-0.5/1],小[3],雙,,●,,
英超,2012-12-15,曼聯,3-1,新特蘭,2-0,走[-2],大[3/3.5],雙,,,●,
英超,2012-12-09,曼城,2-3,曼聯,0-2,贏[+0.5],大[2.5/3],單,,,●,
冠軍盃,2012-12-06,曼聯,0-1,克盧日,0-0,輸[-1],小[2.5/3],單,●,,,
英超,2012-12-02,雷丁,3-4,曼聯,3-4,輸[-1/1.5],大[3],單,,,,●
英超,2012-11-29,曼聯,1-0,韋斯咸,1-0,輸[-1.5/2],小[3/3.5],單,●,,,
英超,2012-11-24,曼聯,3-1,昆士柏流浪,0-0,走[-2],大[3.5],雙,,,●,
冠軍盃,2012-11-21,加拉塔沙雷,1-0,曼聯,0-0,輸[+0.5],小[2.5/3],單,●,,,
英超,2012-11-18,諾域治,1-0,曼聯,0-0,輸[-1],小[3],單,●,,,
英超,2012-11-11,阿士東維拉,2-3,曼聯,1-0,輸[-1/1.5],大[2.5/3],單,,,●,
冠軍盃,2012-11-08,布拉加,1-3,曼聯,0-0,贏[-0/0.5],大[2.5],雙,,,●,
英超,2012-11-03,曼聯,2-1,阿仙奴,1-0,贏[-0.5/1],走[3],單,,●,,
英聯賽盃,2012-11-01,車路士,3-3,曼聯,1-2,贏[+0.5],大[3],雙,,,●,
英超,2012-10-29,車路士,2-3,曼聯,1-2,贏[+0/0.5],大[2.5/3],單,,,●,
冠軍盃,2012-10-24,曼聯,3-2,布拉加,1-2,輸[-1/1.5],大[3],單,,,●,
英超,2012-10-20,曼聯,4-2,史篤城,2-1,贏[-1.5],大[3],雙,,,●,
英超,2012-10-07,紐卡素,0-3,曼聯,0-2,贏[-0.5],走[3],單,,●,,
冠軍盃,2012-10-03,克盧日,1-2,曼聯,1-1,贏[-0.5/1],大[2.5],單,,●,,
英超,2012-09-30,曼聯,2-3,熱刺,0-2,輸[-1],大[2.5/3],單,,,●,
英聯賽盃,2012-09-27,曼聯,2-1,紐卡素,1-0,輸[-1/1.5],大[2.5/3],單,,●,,
英超,2012-09-23,利物浦,1-2,曼聯,0-0,贏[0],大[2.5],單,,●,,
冠軍盃,2012-09-20,曼聯,1-0,加拉塔沙雷,1-0,輸[-1.5],小[3],單,●,,,
英超,2012-09-15,曼聯,4-0,韋根,0-0,贏[-1.5/2],大[3],雙,,,●,
英超,2012-09-02,修咸頓,2-3,曼聯,1-1,走[-1],大[2.5/3],單,,,●,
英超,2012-08-25,曼聯,3-2,富咸,3-1,輸[-1.5],大[3],單,,,●,
英超,2012-08-21,愛華頓,1-0,曼聯,0-0,輸[-0.5],小[2.5],單,●,,,
友誼賽,2012-08-12,漢諾威,3-4,曼聯,1-1,贏[-0.5],大[2.5],單,,,,●
友誼賽,2012-08-09,巴塞隆拿,0-0,曼聯,0-0,贏[+0.5],小[2.5/3],雙,●,,,
友誼賽,2012-08-05,華拿倫加,0-0,曼聯,0-0,輸[-1/1.5],小[3/3.5],雙,●,,,
友誼賽,2012-07-25,上海申花,0-1,曼聯,0-0,輸[-1.5],小[3/3.5],單,●,,,
友誼賽,2012-07-21,阿積士開普敦,1-1,曼聯,0-0,輸[-1.5/2],小[3/3.5],雙,,●,,
友誼賽,2012-07-19,阿瑪祖魯,0-1,曼聯,0-1,輸[-1.5/2],小[3/3.5],單,●,,,
友誼賽,2012-05-16,愛爾蘭聯賽隊,1-4,曼聯,0-1,-,大[2.5],單,,,●,
勝 平 負,,,,,,,,,,,,
英超,2014-05-11,修咸頓,1-1,曼聯,1-0,走[0],小[2.5/3],雙,,●,,
英超,2014-05-07,曼聯,3-1,侯城,1-0,贏[-1/1.5],大[2.5/3],雙,,,●,
英超,2014-05-03,曼聯,0-1,新特蘭,0-1,輸[-1/1.5],小[3/3.5],單,●,,,
英超,2014-04-27,曼聯,4-0,諾域治,1-0,贏[-1.5],大[3],雙,,,●,
英超,2014-04-20,愛華頓,2-0,曼聯,2-0,輸[+0/0.5],小[2.5],雙,,●,,
歐冠盃,2014-04-10,拜仁慕尼黑,3-1,曼聯,0-0,輸[+1.5/2],大[3],雙,,,●,
英超,2014-04-05,紐卡素,0-4,曼聯,0-1,贏[-0.5],大[2.5],雙,,,●,
歐冠盃,2014-04-02,曼聯,1-1,拜仁慕尼黑,0-0,贏[+1/1.5],小[3],雙,,●,,
英超,2014-03-29,曼聯,4-1,阿士東維拉,2-1,贏[-1/1.5],大[2.5/3],單,,,●,
